gene,spearman_r,p_value,n_samples
SDC4,0.6929,1.3842498181693493e-15,100
FADS1,0.6927,1.4199364398554905e-15,100
ABHD14B,0.6927,1.4230914913430984e-15,100
CCDC9B,0.6926,1.4293458354227417e-15,100
PAX6,0.6925,4.706279889629469e-09,55
TAGLN2,0.6924,1.4677679644630101e-15,100
SEC14L2,0.6924,1.4725970912102168e-15,100
WASF3,0.6922,1.5155489598202493e-15,100
SCUBE2,0.692,1.2047822209927433e-11,73
PALM,0.692,1.5570195882018295e-15,100
FUT8,0.6919,1.5676887621915036e-15,100
EPHX1,0.6919,1.5678817457212147e-15,100
FUBP1,0.6917,1.6206851508352544e-15,100
DOP1B,0.6917,1.6222128409531923e-15,100
GPRC5B,0.6917,1.6176337741810564e-15,100
ASPH,0.6914,1.6742984251959285e-15,100
PM20D2,0.6913,1.6994163469303282e-15,100
TOR4A,0.6912,1.7205801362423773e-15,100
DGKZ,0.6912,1.7163741646025957e-15,100
KIF23,0.6912,3.351177419530491e-14,91
LGALS1,0.6911,1.7562783164081847e-15,100
WNK3,0.6911,1.7588901733063916e-15,100
IMPA2,0.691,3.6672939890863196e-10,63
SESTD1,0.691,1.7637985163699598e-15,100
TRIM33,0.6907,1.8346526397927586e-15,100
SPATS2,0.6906,1.876790622820601e-15,100
CBR1,0.6906,1.8707186782913513e-15,100
TM9SF4,0.6906,1.8574986025440277e-15,100
IFT140,0.6905,1.901280626591541e-15,100
GIT2,0.6905,1.8828818461541217e-15,100
KIF16B,0.6905,1.893078568686858e-15,100
MAGI2,0.6902,1.9594153527394325e-15,100
GYG1,0.6901,1.9850956819357485e-15,100
ACACA,0.69,2.0278380250776446e-15,100
CASP6,0.69,2.0228124657064322e-15,100
JADE3,0.6899,1.0552039178711315e-12,81
PLSCR4,0.6899,2.045597004805374e-15,100
ZNF462,0.6898,2.073378123205004e-15,100
CRYBB1,0.6898,2.077076234046011e-15,100
LAP3,0.6898,2.0656212623131543e-15,100
CDH6,0.6897,2.0928767822456077e-15,100
MAST3,0.6897,2.108736654061907e-15,100
GPALPP1,0.6896,2.1191070189599433e-15,100
UNC93B1,0.6895,2.1660442713946473e-15,100
PRTFDC1,0.6895,2.15011501765443e-15,100
HCN2,0.6894,2.171068215123508e-15,100
DIAPH1,0.6894,2.1895088951100305e-15,100
ADSS2,0.6893,2.200325306559024e-15,100
PREPL,0.6892,2.252527816976163e-15,100
LPAR1,0.6892,2.2494799401296335e-15,100
SEMA3A,0.6891,4.322899172372087e-14,91
HELZ2,0.6891,2.268688280080828e-15,100
NPY,0.689,2.2843556655101574e-15,100
PMM2,0.689,2.3084630095787383e-15,100
KIF5A,0.6889,2.3140942122482395e-15,100
SMC4,0.6888,2.348434587699104e-15,100
USP11,0.6887,2.3743972311268994e-15,100
GNG7,0.6886,2.4267121499257066e-15,100
SNTB1,0.6886,2.424049713888531e-15,100
HSP90B1,0.6886,2.411521616080656e-15,100
PTPN1,0.6885,2.448326391574952e-15,100
GPRASP2,0.6881,2.585916913069451e-15,100
AKAP6,0.6881,2.5704723275127935e-15,100
NAIP,0.6879,2.6375224897168134e-15,100
USP13,0.6878,2.6847697750563524e-15,100
HRH1,0.6877,2.70326321317203e-15,100
CMKLR1,0.6877,0.0016110082698386876,18
SHMT1,0.6875,2.780336601509629e-15,100
IQSEC3,0.6875,2.7989870895376745e-15,100
CXCL5,0.6874,3.5441303750349945e-10,64
EPHB3,0.6874,2.843937671932664e-15,100
ENOSF1,0.6874,2.8366492120777218e-15,100
SLC12A7,0.6874,2.8297910467192774e-15,100
AKT1,0.6873,2.8587111540954085e-15,100
KBTBD6,0.6873,2.8573959819519044e-15,100
LDLR,0.6872,2.8958850367066713e-15,100
SCN7A,0.6872,2.9095055270618318e-15,100
GABRG2,0.6871,2.941982878003898e-15,100
QDPR,0.687,2.9752503300320462e-15,100
AP3B2,0.6867,3.0877312924705597e-15,100
CDC25C,0.6866,0.001648041475082377,18
LAMP1,0.6864,3.2337675838035798e-15,100
SOD3,0.6862,3.3123929561241647e-15,100
ATXN10,0.686,3.3651764477196444e-15,100
DNAL1,0.686,3.3819510476878403e-15,100
STING1,0.6859,3.4140502867752868e-15,100
RFX4,0.6857,3.5319112279030373e-15,100
MTA1,0.6855,3.61602603859755e-15,100
IFT74,0.6854,3.6598921697081436e-15,100
CDC42BPA,0.6854,3.6614243277160326e-15,100
GMPS,0.6853,3.708849655285342e-15,100
LIPA,0.6852,3.7752568019235706e-15,100
FAHD2B,0.685,1.3352323223826408e-13,89
ATP11C,0.685,3.836803895484288e-15,100
PTPN11,0.6849,3.890448761349254e-15,100
FGFBP2,0.6849,4.319136234743348e-10,64
GASK1A,0.6848,0.028882797506732765,10
PDPN,0.6846,4.034892367334448e-15,100
HM13,0.6846,4.0657307938122135e-15,100
BICD1,0.6845,4.126603865691115e-15,100
TMEM181,0.6843,4.226454062378731e-15,100
PPIL2,0.6843,4.188234314798943e-15,100
IL13RA1,0.6843,4.555435877294852e-10,64
CLIP1,0.6841,4.295242318041421e-15,100
ARHGAP5,0.6841,4.328736382805248e-15,100
FCHO2,0.684,4.359327670084844e-15,100
MACROD1,0.684,4.367662543552893e-15,100
RCOR1,0.684,4.376370538453462e-15,100
IFIT5,0.684,4.36309728440798e-15,100
ERGIC1,0.684,4.375139303879191e-15,100
IDE,0.6838,4.465013455308535e-15,100
WDR19,0.6838,4.460349261285735e-15,100
BAIAP3,0.6836,8.158058275994783e-14,91
ADPGK,0.6836,4.628392023807829e-15,100
STX1B,0.6836,4.605562596060222e-15,100
SP110,0.6836,4.5984855415831495e-15,100
CARHSP1,0.6834,4.725750309680325e-15,100
C1orf21,0.6833,4.781531273175368e-15,100
EPN3,0.683,0.0025113041683325486,17
PTPN2,0.683,4.9910183242880095e-15,100
POGLUT2,0.683,4.992222705708995e-15,100
CRKL,0.683,4.956659038426637e-15,100
TBC1D4,0.6829,5.055167810837365e-15,100
MICAL3,0.6829,5.0002019183471975e-15,100
SCIMP,0.6829,9.2751961426605e-09,55
INPP1,0.6828,5.122203692910763e-15,100
RFX3,0.6827,5.138766037789853e-15,100
SRPRA,0.6826,5.228158343008363e-15,100
TMOD3,0.6824,5.361715636116322e-15,100
SESN3,0.6824,5.383801020849446e-15,100
LILRB5,0.6823,8.834393006339624e-05,27
CASP3,0.682,5.6678253082322744e-15,100
LDLRAP1,0.682,5.62113988730365e-15,100
KANK3,0.6818,5.778040328164978e-15,100
SSH3,0.6817,5.842464881056457e-15,100
