gene,spearman_r,p_value,n_samples
SLC22A18,0.6016,4.56825254814369e-12,109
ARL4C,0.6016,2.932805645997551e-07,61
TIMM50,0.6016,4.587070591529288e-12,109
USP16,0.6014,4.672798563056472e-12,109
BPIFB2,0.6012,4.769227903293588e-12,109
LIX1L,0.6011,4.8200487402378066e-12,109
CNNM4,0.601,4.8466117740969315e-12,109
GDF10,0.601,4.875387132628319e-12,109
XPO6,0.6009,4.944719345361206e-12,109
SLC44A2,0.6007,5.014284938123609e-12,109
LRPAP1,0.6006,5.0811483761572554e-12,109
VPS26B,0.6006,5.06531061431599e-12,109
KCTD12,0.6004,5.202517946933698e-12,109
EFEMP2,0.6004,5.1713724585238965e-12,109
CSRP2,0.6004,5.169909837560728e-12,109
C4orf54,0.6004,9.915339342187302e-08,66
TRIM47,0.6004,5.1596382790905804e-12,109
CEBPD,0.6003,6.412903970268728e-11,98
ATP1B3,0.6003,5.2457346750992136e-12,109
WDR43,0.6002,5.275567558856859e-12,109
GNB5,0.6001,2.014821001579387e-07,63
NCF1,0.6001,5.351120894516923e-12,109
ZNHIT2,0.6001,5.314843951422385e-12,109
GSK3B,0.6,5.380261823096123e-12,109
FES,0.6,5.381532716783506e-12,109
FN3KRP,0.5999,5.4637086581728805e-12,109
LYSMD2,0.5998,5.48955569474936e-12,109
ASAP3,0.5996,5.622157435015381e-12,109
NPLOC4,0.5994,5.757875005759456e-12,109
DHPS,0.5993,5.7828743885161135e-12,109
GNB1L,0.5993,5.777419947382178e-12,109
CBL,0.5992,5.864612776848747e-12,109
HPGDS,0.5992,5.833737611384368e-12,109
PRKD2,0.5991,5.915097707315499e-12,109
RNF14,0.5991,5.9109609314407685e-12,109
EFS,0.599,1.4827063372421543e-11,105
RAB19,0.5988,0.000598870728462104,29
TTI1,0.5987,6.152961993136617e-12,109
SELENOM,0.5987,6.128327508681022e-12,109
C1orf35,0.5987,6.167978725745409e-12,109
VRK1,0.5985,6.28320107925749e-12,109
SRC,0.5984,6.336872623759234e-12,109
NECAP1,0.5984,6.314602079862352e-12,109
CUL2,0.5982,6.453681420992141e-12,109
ANKRD27,0.5981,6.549763451393894e-12,109
SEPTIN3,0.598,1.51323408401918e-09,85
NUDT4,0.598,2.037062381572205e-11,104
PCF11,0.5979,6.668815677683861e-12,109
TMEM126A,0.5979,6.681850182789576e-12,109
ARHGAP28,0.5978,0.000781350920509231,28
MFAP4,0.5978,6.7754706668211854e-12,109
CD3D,0.5977,1.54406669209565e-09,85
FAM20C,0.5977,3.680648411060115e-05,41
JAK3,0.5976,3.341287082043297e-11,102
ILRUN,0.5976,2.1229231231047923e-11,104
FAM20B,0.5975,6.948406425182687e-12,109
CRACR2A,0.5973,1.7420796324195886e-11,105
ALOX5AP,0.5972,7.163228289621272e-12,109
FAM172A,0.5971,7.2091047221314034e-12,109
ARHGEF40,0.5971,7.252650873180516e-12,109
TRIM25,0.5971,7.216599248024602e-12,109
THNSL1,0.597,7.342238341349158e-12,109
CXCL17,0.597,1.8022371757837718e-11,105
POLE,0.597,2.8331914725738837e-11,103
ARRB2,0.5969,7.384651706052845e-12,109
NMNAT1,0.5968,7.473267823883587e-12,109
GPAT4,0.5967,2.9088593631813385e-11,103
ECI2,0.5966,7.608226146840017e-12,109
MGAT1,0.5965,7.714263852833768e-12,109
AIP,0.5965,7.67609924933183e-12,109
MRI1,0.5965,7.678673913949406e-12,109
RHBDD2,0.5964,7.739367997542478e-12,109
PFN1,0.5964,7.741838101868202e-12,109
SLC35F6,0.5963,7.838450242626395e-12,109
NOL3,0.5962,7.926238983348868e-12,109
MOV10,0.596,8.102970611947411e-12,109
MEIS1,0.596,2.116519538508346e-08,74
TESC,0.596,3.1141640483453895e-11,103
NHEJ1,0.5959,8.201251624908321e-12,109
TUBG2,0.5958,0.009080970288212782,18
NUDCD2,0.5958,8.280733913651503e-12,109
RAB23,0.5957,8.314581103149634e-12,109
RECK,0.5955,8.543086238977755e-12,109
CDK12,0.5954,8.598948215019963e-12,109
MAVS,0.5953,8.649947821704257e-12,109
HIF1A,0.5953,0.0002580986481963636,33
IGHV2-5,0.5953,8.655129677070698e-12,109
SIGIRR,0.5952,1.1993432352758715e-09,87
FHIT,0.5952,8.751239140804054e-12,109
ETHE1,0.5951,8.84877531484263e-12,109
FAM160B2,0.595,8.91672316660908e-12,109
ETV6,0.5949,9.038226874155526e-12,109
MGME1,0.5946,9.288812203393218e-12,109
MDN1,0.5946,9.331260002389586e-12,109
PPIL3,0.5946,9.312463044096179e-12,109
RNASEL,0.5946,9.343070972475099e-12,109
PPID,0.5945,9.437379956134471e-12,109
BAG1,0.5945,9.428753559941634e-12,109
DGKH,0.5945,9.430644811249085e-12,109
FOSL1,0.5945,1.6974672327157403e-10,96
ERICH1,0.5944,4.5229088523887977e-11,102
NOVA1,0.5944,0.04152149441031857,12
NEK9,0.5944,9.449680976129398e-12,109
LRRC39,0.5941,0.015232400876327995,16
NAB2,0.594,9.874456437984518e-12,109
GTF3C2,0.5938,1.0095085256856882e-11,109
DCP1B,0.5937,3.082667010915615e-11,104
ACAT2,0.5936,1.0261666234592825e-11,109
PPP1R18,0.5935,1.041654024731907e-11,109
TGFB1I1,0.5935,1.0381224275831577e-11,109
TXLNA,0.5935,1.037859788835664e-11,109
MAP7D2,0.5935,1.3761723539863403e-05,46
RYR1,0.5934,1.0479295009775356e-11,109
SLCO2B1,0.5933,0.0022437150064187296,24
OSBP,0.5933,1.062581378630537e-11,109
NADK2,0.5932,1.0748939177250084e-11,109
JCAD,0.5931,1.084314360308701e-11,109
CEP128,0.5931,9.852626119880823e-11,99
