gene,spearman_r,p_value,n_samples
NCKAP1,0.3254,0.0004914946564718333,111
ZNF22,0.3254,0.0006270226155706652,107
CCDC59,0.3253,0.0013771363560042523,94
LMF1,0.3253,0.000493808679625242,111
SLC29A3,0.3252,0.001154384644476915,97
PIP4P1,0.3252,0.000497620025933799,111
CHAMP1,0.325,0.0005012807473447336,111
HAX1,0.325,0.000501419129500261,111
AGO4,0.325,0.0005018833782363828,111
HAUS5,0.325,0.0004998118656767947,111
ZBED3,0.3246,0.022865794076467022,49
ZNF207,0.3245,0.0005117573183470619,111
MRPS26,0.3245,0.0005106419543404544,111
SETMAR,0.3245,0.0005119390790501849,111
CHRDL2,0.3244,0.016707289859403503,54
ITPRID2,0.3243,0.018998740846804113,52
CCNY,0.3243,0.0005150652518865948,111
SLC20A1,0.3242,0.27988186889314004,13
UQCRC1,0.3241,0.0005210637797141992,111
ALG14,0.324,0.0008434166450711813,103
MAP3K1,0.3239,0.0005250559818855214,111
KLHL20,0.3238,0.0005262460022206709,111
STK11IP,0.3238,0.0005269375341357353,111
CSGALNACT1,0.3237,0.13188031418294152,23
EVA1B,0.3237,0.0007122138019811582,106
CSNK1A1,0.3236,0.0005306127906936653,111
NOC4L,0.3236,0.0005313281590280506,111
DYNLRB2,0.3234,0.011017375828490869,61
SHPRH,0.3233,0.0025431908647278803,85
CDS2,0.3233,0.0005390580949243961,111
MDP1,0.3233,0.0005384848992949027,111
MRPS23,0.3232,0.0005409404909389037,111
ITPRIP,0.3232,0.0005406100382235008,111
TSPYL4,0.3231,0.016116429806732675,55
FAM234B,0.323,0.10031037551844486,27
TTC37,0.3229,0.000546765366482422,111
CFAP45,0.3228,0.0007383123162071308,106
EXOSC2,0.3228,0.0005498704649982338,111
ATAT1,0.3227,0.0005512247814383133,111
SLC25A28,0.3227,0.0020391576584332864,89
PAXBP1,0.3225,0.0005561892927736299,111
UBASH3A,0.3223,0.012012635765281176,60
NOC2L,0.3222,0.0005642511690546792,111
TIMM8B,0.3222,0.0005631782428393028,111
TNNC1,0.3219,0.0005713228633104563,111
SENP1,0.3218,0.0005719982933666065,111
IFT74,0.3217,0.0005751177718453308,111
TSEN54,0.3216,0.0011704484144584712,99
ERCC3,0.3216,0.0005771009605404926,111
UBE2G2,0.3215,0.000579218355055679,111
MIOS,0.3214,0.0005821466050056556,111
PSMC2,0.3214,0.000583172697800472,111
TRIM27,0.3213,0.0005840704733978625,111
GET3,0.3212,0.0005886554009873977,111
IL18BP,0.3212,0.004959400933333078,75
FAM3A,0.3212,0.0024191873881855936,87
CEPT1,0.321,0.000592299359256392,111
SNIP1,0.321,0.0005913296412162326,111
CFL1,0.321,0.0005926515827257836,111
CIB1,0.3209,0.0005957245842078206,111
AKAP7,0.3209,0.0005951018123411941,111
TENT5C,0.3209,0.0005942580796686285,111
TRAF7,0.3209,0.0005956586986276662,111
GRP,0.3207,0.000804885357797525,106
CDIPT,0.3207,0.0006008097991536234,111
EIF2B5,0.3207,0.0005989490136245293,111
TGFBRAP1,0.3207,0.0005990593698372737,111
RNLS,0.3203,0.0007696813812901351,107
EBNA1BP2,0.3203,0.0006100187103488964,111
STK35,0.3202,0.002812809270406345,85
A1CF,0.3202,0.08451625477466394,30
VHL,0.3201,0.0009815378578472624,103
PDLIM7,0.3201,0.0006158277907336634,111
ZNF691,0.3201,0.0008229096278938932,106
GSK3A,0.32,0.0006187873486491227,111
PCLAF,0.32,0.12741057282041734,24
C7orf57,0.3199,0.005143994332117271,75
LEFTY2,0.3199,0.08478125094645332,30
PDP2,0.3199,0.01838284452705616,54
ATG13,0.3198,0.0007844809569559531,107
YIPF1,0.3196,0.0008376399273285487,106
TFDP1,0.3195,0.0006302193084510836,111
TNKS,0.3194,0.0008472762621494033,106
NELFA,0.3194,0.0006335615580683231,111
GTF2A1,0.3193,0.0006348956400699754,111
ABHD2,0.3193,0.002891689972305207,85
CROCC,0.3191,0.0006421958161304785,111
CCDC151,0.319,0.001147966722910455,101
MYZAP,0.3189,0.00137376396619289,98
ANKEF1,0.3188,0.17069787214002416,20
RALBP1,0.3187,0.0006530875792177158,111
NCOA6,0.3187,0.0006527130064776351,111
KCTD10,0.3186,0.000655375910285515,111
GNMT,0.3186,0.2125915923704277,17
RBM33,0.3186,0.0006554759440262786,111
ABT1,0.3183,0.0006634472107018215,111
TRAPPC6B,0.3182,0.0006651362448923753,111
CBR4,0.3182,0.0006665053325636398,111
HPS4,0.3181,0.0006677503857280049,111
UNKL,0.318,0.0006700868092221798,111
PPM1E,0.3179,0.08689569231081333,30
HNF4A,0.3179,0.009294739919590933,66
CCDC187,0.3176,0.0040913741373915374,80
WDCP,0.3175,0.000685649656833509,111
PCDH18,0.3175,0.029664846775655916,47
SUN2,0.3175,0.000684186830947323,111
MNDA,0.3174,0.0006876285461177837,111
