gene,tumor_r,normal_r,delta_r
CA4,0.794,0.8187,-0.024699999999999944
SLC17A1,0.1501,0.1748,-0.0247
CD82,0.4527,0.4774,-0.0247
COX17,0.3881,0.4128,-0.0247
TDP2,0.435,0.4597,-0.0247
SPATA2,0.2433,0.268,-0.024700000000000027
ST3GAL1,0.2488,0.2736,-0.024800000000000016
STAT1,0.9112,0.936,-0.024800000000000044
MAP4K1,0.5972,0.622,-0.024800000000000044
C1orf116,0.6776,0.7024,-0.024800000000000044
DCBLD2,0.6622,0.687,-0.024800000000000044
CCL5,0.6893,0.7142,-0.024899999999999922
FAM76A,0.1962,0.2211,-0.024899999999999978
GTF2H5,-0.0059,0.019,-0.0249
TRIP11,0.2089,0.2338,-0.024900000000000005
NUP35,0.355,0.3799,-0.024900000000000033
MSMO1,0.4593,0.4842,-0.024900000000000033
SECISBP2L,0.2627,0.2876,-0.024900000000000033
MAPKAPK3,0.6996,0.7245,-0.024900000000000033
LDHAL6A,-0.155,-0.13,-0.024999999999999994
CFP,-0.1126,-0.0876,-0.02500000000000001
F11,0.1493,0.1743,-0.025000000000000022
TMEM39A,-0.3784,-0.3534,-0.025000000000000022
TRUB2,0.1256,0.1506,-0.025000000000000022
RRP15,0.3801,0.4051,-0.025000000000000022
NCF2,0.8174,0.8424,-0.025000000000000022
AHCY,0.5288,0.5539,-0.0250999999999999
CDKAL1,0.3516,0.3767,-0.025099999999999956
ILF2,-0.1007,-0.0756,-0.025099999999999997
PAM,0.5573,0.5824,-0.02510000000000001
EHBP1L1,0.6704,0.6955,-0.02510000000000001
IRX5,0.6654,0.6905,-0.02510000000000001
FAM210B,0.3122,0.3373,-0.02510000000000001
RO60,0.3,0.3251,-0.02510000000000001
ANKHD1-EIF4EBP3,0.3036,0.3287,-0.02510000000000001
HOXA10,0.2637,0.2888,-0.02510000000000001
TMEM147,0.1936,0.2188,-0.0252
APOM,0.0023,0.0275,-0.0252
GSTCD,0.5311,0.5564,-0.02529999999999999
CCDC50,0.6813,0.7066,-0.02529999999999999
GKAP1,0.6282,0.6535,-0.02529999999999999
SLC5A1,0.62,0.6453,-0.02529999999999999
CXorf56,0.2551,0.2804,-0.02529999999999999
CCNYL1,0.0416,0.0669,-0.025300000000000003
ATG14,0.3576,0.3829,-0.025300000000000045
CBX5,0.4135,0.4388,-0.025300000000000045
SLC38A1,0.5117,0.5371,-0.025399999999999978
CEP78,0.4309,0.4563,-0.025399999999999978
PRPF40A,0.1355,0.1609,-0.025399999999999978
TRA2B,0.1994,0.2248,-0.025400000000000006
GBA,0.3701,0.3955,-0.025400000000000034
AIMP1,0.4206,0.446,-0.025400000000000034
KRT80,0.6819,0.7073,-0.02540000000000009
KDM3A,0.5326,0.558,-0.02540000000000009
SPAG7,0.5539,0.5793,-0.02540000000000009
CALB1,-0.0696,-0.0441,-0.025499999999999995
HRG,-0.1829,-0.1574,-0.025499999999999995
REX1BD,0.0165,0.042,-0.025500000000000002
DIMT1,0.4791,0.5046,-0.025500000000000023
NPHP1,0.2299,0.2554,-0.025500000000000023
WAC,0.3874,0.413,-0.025599999999999956
BCAP31,0.5646,0.5902,-0.025599999999999956
CCDC65,-0.2027,-0.1771,-0.025599999999999984
NRAP,-0.0762,-0.0506,-0.025600000000000005
MYCT1,0.7953,0.821,-0.025699999999999945
HABP2,0.1554,0.1811,-0.0257
HSPA6,-0.0717,-0.046,-0.0257
HMGN2,0.4709,0.4966,-0.0257
RRBP1,0.7294,0.7552,-0.025799999999999934
USE1,0.138,0.1638,-0.02579999999999999
UQCRH,0.382,0.4078,-0.02579999999999999
KIF3A,0.7031,0.7289,-0.025800000000000045
EPCAM,0.5884,0.6143,-0.025899999999999923
UBE2J2,0.164,0.1899,-0.025900000000000006
LSR,0.5664,0.5923,-0.025900000000000034
SLC22A4,0.4382,0.4641,-0.025900000000000034
WDR1,0.4534,0.4794,-0.025999999999999968
RPS19BP1,-0.094,-0.068,-0.025999999999999995
MNT,-0.0013,0.0247,-0.026
UVRAG,0.5486,0.5746,-0.026000000000000023
CPEB4,0.5225,0.5485,-0.026000000000000023
FOLR1,0.6937,0.7197,-0.026000000000000023
L3HYPDH,0.7072,0.7333,-0.0260999999999999
PDXK,0.6034,0.6295,-0.0260999999999999
RHBDD3,0.134,0.1601,-0.026099999999999984
RBMS1,0.4589,0.485,-0.026100000000000012
MT1G,0.1434,0.1695,-0.026100000000000012
BCL2L1,0.7083,0.7344,-0.026100000000000012
NFRKB,0.3231,0.3492,-0.026100000000000012
ENAH,0.7883,0.8144,-0.026100000000000012
POU2F1,0.2059,0.232,-0.026100000000000012
IL4I1,0.6924,0.7186,-0.0262
HDAC4,0.4388,0.465,-0.0262
FXYD4,0.0411,0.0673,-0.0262
NAT1,0.741,0.7672,-0.0262
CTTNBP2NL,0.5241,0.5504,-0.02629999999999999
IGLV1-44,0.3187,0.345,-0.02629999999999999
DNM2,0.6711,0.6974,-0.02629999999999999
CDK11A,0.2788,0.3051,-0.02629999999999999
SPEN,0.1951,0.2214,-0.026300000000000018
MECR,0.4231,0.4494,-0.026300000000000046
RALGAPA1,0.8333,0.8597,-0.02639999999999998
PRXL2A,0.7166,0.743,-0.02639999999999998
MTRES1,0.1544,0.1808,-0.02639999999999998
GPI,0.6418,0.6682,-0.02639999999999998
SRFBP1,0.4611,0.4875,-0.02639999999999998
KIAA1958,-0.0661,-0.0397,-0.026400000000000007
HERC5,0.4091,0.4356,-0.026499999999999968
CWH43,0.2723,0.2988,-0.026500000000000024
ENPEP,0.7505,0.777,-0.02650000000000008
PACS2,0.59,0.6165,-0.02650000000000008
ABCB6,0.7146,0.7412,-0.026599999999999957
PVR,0.5562,0.5828,-0.026599999999999957
ANAPC11,-0.1116,-0.085,-0.0266
PAK4,0.3265,0.3531,-0.026600000000000013
POGLUT2,0.7936,0.8202,-0.026600000000000068
AARS1,0.8135,0.8402,-0.026699999999999946
MICALL1,0.5238,0.5505,-0.026699999999999946
RPL23A,0.0282,0.0549,-0.026699999999999998
TRIM41,0.2061,0.2328,-0.0267
IGHV3-72,0.3099,0.3366,-0.0267
MAPKBP1,0.4229,0.4496,-0.0267
NRF1,0.3083,0.335,-0.0267
BCL7A,0.6301,0.6568,-0.026700000000000057
EHBP1,0.8154,0.8422,-0.026799999999999935
SLC33A1,0.5993,0.6261,-0.026799999999999935
IGLV8-61,0.5694,0.5962,-0.026799999999999935
SNW1,0.2369,0.2637,-0.02679999999999999
FAM204A,0.1754,0.2022,-0.02679999999999999
PRRC2C,0.5352,0.562,-0.026800000000000046
YWHAG,0.6357,0.6626,-0.026899999999999924
TARS3,0.7225,0.7494,-0.026899999999999924
RBM18,0.4204,0.4473,-0.02689999999999998
TBC1D10A,0.1549,0.1818,-0.02689999999999998
PIAS1,0.0099,0.0368,-0.0269
FEM1A,0.0134,0.0403,-0.0269
NUP93,0.2236,0.2505,-0.026900000000000007
FLRT3,0.822,0.8489,-0.026900000000000035
KLHDC4,0.6226,0.6496,-0.026999999999999913
GPALPP1,0.3309,0.3579,-0.02699999999999997
KYNU,0.6698,0.6968,-0.027000000000000024
CCDC124,0.3146,0.3416,-0.027000000000000024
STAT6,0.6889,0.7159,-0.027000000000000024
RGS10,0.7626,0.7896,-0.027000000000000024
SLC27A1,0.3797,0.4067,-0.027000000000000024
ZBTB8OS,0.4249,0.452,-0.027100000000000013
GID4,0.2274,0.2545,-0.027100000000000013
C1GALT1C1,0.3186,0.3457,-0.027100000000000013
FXYD1,0.8769,0.904,-0.027100000000000013
C7orf50,0.4796,0.5067,-0.027100000000000013
MECP2,0.3039,0.331,-0.027100000000000013
POF1B,0.7404,0.7676,-0.027200000000000002
ATP6AP2,0.2471,0.2743,-0.027200000000000002
INPP5F,0.7066,0.7339,-0.02729999999999999
ATF7IP,0.5162,0.5435,-0.02729999999999999
NCK2,0.6368,0.6641,-0.02729999999999999
LAD1,0.8318,0.8591,-0.02729999999999999
TMEM135,0.0768,0.1041,-0.027300000000000005
POGZ,0.3418,0.3692,-0.02739999999999998
VAC14,0.6267,0.6541,-0.02739999999999998
PTER,0.8466,0.874,-0.02739999999999998
ACSL1,0.6977,0.7251,-0.02739999999999998
DAZAP1,0.0478,0.0752,-0.0274
PKN2,0.4945,0.5219,-0.027400000000000035
GHDC,0.5891,0.6165,-0.02740000000000009
ATF3,0.4696,0.4971,-0.02749999999999997
TULP3,0.6463,0.6738,-0.02749999999999997
TRAM1,0.6238,0.6513,-0.02749999999999997
IFI16,0.744,0.7715,-0.02749999999999997
LAMA3,0.6237,0.6512,-0.02749999999999997
RPIA,0.1025,0.13,-0.02750000000000001
M6PR,0.3992,0.4267,-0.027500000000000024
FAM50B,0.3394,0.3669,-0.027500000000000024
RAB40C,0.4038,0.4313,-0.027500000000000024
FLI1,0.7334,0.761,-0.027599999999999958
SLC16A10,0.3183,0.3459,-0.027599999999999958
C8orf33,0.5743,0.6019,-0.027599999999999958
BAZ2A,0.162,0.1896,-0.027599999999999986
SETD1A,0.1849,0.2125,-0.027599999999999986
RBM12,0.3886,0.4162,-0.027600000000000013
LYSMD1,0.2505,0.2781,-0.027600000000000013
ARMH3,0.5715,0.5992,-0.027699999999999947
AUH,0.5783,0.606,-0.027699999999999947
ZNRD1,0.0285,0.0562,-0.0277
HMGB2,0.4008,0.4285,-0.027700000000000002
TMA7,0.0751,0.1028,-0.027700000000000002
IMPA1,0.3494,0.3771,-0.027700000000000002
DHX15,0.3971,0.4248,-0.027700000000000002
PITPNA,0.4817,0.5095,-0.027799999999999936
PKIG,0.646,0.6738,-0.027799999999999936
AAMDC,0.7033,0.7311,-0.027799999999999936
MMP9,0.2693,0.2971,-0.02779999999999999
TRIM27,0.1254,0.1532,-0.02779999999999999
PSME3IP1,0.4164,0.4442,-0.02779999999999999
IRF3,0.3552,0.383,-0.02779999999999999
FKRP,0.1156,0.1434,-0.027800000000000005
PPP2R5B,0.3243,0.3521,-0.027800000000000047
SAMD4B,0.3427,0.3706,-0.02789999999999998
PDCD4,0.4951,0.523,-0.027900000000000036
TRIM38,0.6827,0.7106,-0.027900000000000036
PLCD3,0.6116,0.6396,-0.027999999999999914
UBE2J1,0.3925,0.4205,-0.02799999999999997
TMEM258,0.198,0.226,-0.027999999999999997
MYB,0.0769,0.1049,-0.027999999999999997
BRWD1,0.1891,0.2171,-0.027999999999999997
WARS1,0.8179,0.8459,-0.028000000000000025
HEXIM2,0.3939,0.4219,-0.028000000000000025
GLUD1,0.4731,0.5012,-0.02809999999999996
KCTD6,0.2028,0.2309,-0.028099999999999986
DCTN5,0.2008,0.2289,-0.028099999999999986
SERPIND1,0.0638,0.0919,-0.0281
USP54,0.0102,0.0383,-0.0281
GSDMD,0.6491,0.6772,-0.028100000000000014
CYP2U1,0.4592,0.4873,-0.028100000000000014
SUCLA2,0.4401,0.4682,-0.028100000000000014
ABI3,0.6889,0.717,-0.028100000000000014
RFX3,0.2436,0.2718,-0.028199999999999975
CASR,-0.0828,-0.0546,-0.028199999999999996
KNTC1,0.0454,0.0736,-0.028199999999999996
STARD5,0.2546,0.2828,-0.028200000000000003
TFAP2E,0.0645,0.0927,-0.028200000000000003
TRAC,0.9368,0.965,-0.028200000000000003
MANBAL,0.3692,0.3974,-0.028200000000000003
OTUD7B,0.6111,0.6393,-0.028200000000000003
NAXD,0.5772,0.6054,-0.028200000000000003
SCCPDH,0.5479,0.5762,-0.028299999999999992
SCRN2,0.5885,0.6168,-0.028299999999999992
STK38,0.3988,0.4271,-0.028299999999999992
FLOT2,0.2795,0.3078,-0.028299999999999992
CD5,0.5131,0.5414,-0.028299999999999992
SLC25A32,-0.0969,-0.0686,-0.028300000000000006
SLC38A2,0.3325,0.3609,-0.02839999999999998
PLEKHA5,0.8888,0.9172,-0.02839999999999998
ADH6,0.406,0.4344,-0.02839999999999998
POU6F1,0.3989,0.4273,-0.028400000000000036
VEZF1,0.5442,0.5727,-0.02849999999999997
FMOD,0.4797,0.5082,-0.02849999999999997
MCTS2P,0.1253,0.1538,-0.028499999999999998
LECT2,-0.0272,0.0013,-0.028499999999999998
ACACB,0.229,0.2575,-0.028499999999999998
FAM98C,0.5951,0.6236,-0.02850000000000008
DCLK1,0.9128,0.9413,-0.02850000000000008
RALGAPA2,0.6906,0.7192,-0.02859999999999996
HDGFL3,0.666,0.6946,-0.02859999999999996
GATAD1,0.1277,0.1563,-0.028599999999999987
BLOC1S1,0.2738,0.3024,-0.028600000000000014
NKIRAS2,0.0341,0.0628,-0.028699999999999996
RAD50,0.2748,0.3035,-0.028700000000000003
DUSP11,0.3535,0.3822,-0.028700000000000003
BRMS1,-0.096,-0.0673,-0.028700000000000003
DHDDS,0.0605,0.0892,-0.028700000000000003
CEP350,0.187,0.2157,-0.028700000000000003
USH1C,0.7273,0.756,-0.02870000000000006
GSTM1,0.8351,0.8638,-0.02870000000000006
TMC4,0.5707,0.5994,-0.02870000000000006
PTPRE,0.3963,0.4251,-0.028799999999999992
YIPF3,0.2166,0.2454,-0.02880000000000002
GMPPB,0.7162,0.745,-0.028800000000000048
IGHG3,0.5307,0.5595,-0.028800000000000048
ALDH4A1,0.5002,0.529,-0.028800000000000048
RRS1,0.4267,0.4556,-0.02889999999999998
RNASEH2B,0.4164,0.4453,-0.02889999999999998
MYO3B,0.0792,0.1081,-0.028899999999999995
RIPOR1,0.2137,0.2426,-0.02890000000000001
IPO4,0.6945,0.7234,-0.028900000000000037
PCCA,0.4555,0.4845,-0.02899999999999997
APOBEC3F,0.441,0.47,-0.02899999999999997
BCLAF3,0.0574,0.0864,-0.029000000000000005
COA6,0.2597,0.2887,-0.029000000000000026
MYL4,0.3656,0.3946,-0.029000000000000026
DPYD,0.7125,0.7415,-0.029000000000000026
MAPK1IP1L,0.4365,0.4655,-0.029000000000000026
SLC17A5,0.5407,0.5698,-0.029100000000000015
TXN2,0.3487,0.3778,-0.029100000000000015
ZFPL1,0.3136,0.3427,-0.029100000000000015
SOGA1,0.2565,0.2856,-0.029100000000000015
DENND11,0.5703,0.5994,-0.029100000000000015
WASHC3,0.4836,0.5127,-0.02910000000000007
ANKRD17,0.4743,0.5035,-0.029199999999999948
HMOX2,0.5252,0.5544,-0.029200000000000004
TUBGCP6,0.1871,0.2163,-0.029200000000000004
ATM,0.5238,0.553,-0.029200000000000004
RMND5A,0.0167,0.0459,-0.029200000000000004
C1GALT1,0.4107,0.4399,-0.029200000000000004
SMC5,0.4771,0.5064,-0.029299999999999937
PDHB,0.2049,0.2342,-0.029299999999999993
BAIAP2L1,0.8241,0.8534,-0.029299999999999993
MRTFA,0.2718,0.3011,-0.029299999999999993
ULK1,0.2552,0.2845,-0.029299999999999993
SENP7,0.5748,0.6042,-0.02939999999999998
LIMD1,0.5909,0.6203,-0.02939999999999998
EML4,0.6554,0.6848,-0.02939999999999998
ATP9A,0.8646,0.894,-0.02939999999999998
UBXN1,0.4401,0.4695,-0.02939999999999998
ALG13,0.1128,0.1422,-0.029399999999999996
MEX3D,0.2941,0.3235,-0.029400000000000037
HPGDS,0.7587,0.7882,-0.02949999999999997
SFT2D2,0.5565,0.586,-0.02949999999999997
ARMC6,0.5465,0.576,-0.02949999999999997
DEF8,0.3894,0.4189,-0.02949999999999997
PGPEP1,0.6866,0.7161,-0.02949999999999997
UBAC1,0.0699,0.0995,-0.0296
CENPF,-0.0197,0.0099,-0.0296
F2RL1,0.5794,0.6091,-0.02969999999999995
FAM13A,0.8272,0.8569,-0.02969999999999995
ZNF277,0.3047,0.3344,-0.02969999999999995
TTYH3,0.4528,0.4825,-0.029700000000000004
WDR72,0.4975,0.5272,-0.029700000000000004
CCN3,0.3874,0.4171,-0.029700000000000004
SH3PXD2A,0.6806,0.7103,-0.02970000000000006
SHMT1,0.7698,0.7996,-0.029799999999999938
GRAMD2B,0.6326,0.6624,-0.029799999999999938
UCK2,0.3959,0.4257,-0.02980000000000005
IRF5,0.5939,0.6237,-0.02980000000000005
PHF6,0.6031,0.6329,-0.02980000000000005
DENND2A,0.3488,0.3787,-0.029899999999999982
ASGR2,0.0746,0.1045,-0.029899999999999996
CRACD,0.573,0.6029,-0.029900000000000038
FES,0.7106,0.7405,-0.029900000000000038
DNAJC6,0.6457,0.6757,-0.029999999999999916
RNF138,0.4404,0.4704,-0.02999999999999997
VMA21,-0.0872,-0.0572,-0.03
PPIH,0.3787,0.4087,-0.030000000000000027
PNPLA4,0.2969,0.3269,-0.030000000000000027
ETHE1,0.5978,0.6278,-0.030000000000000027
CDK2AP1,0.2636,0.2936,-0.030000000000000027
VDR,0.426,0.456,-0.030000000000000027
IDH1,0.6639,0.694,-0.030099999999999905
RFX5,0.548,0.5781,-0.030099999999999905
IGKV3-11,0.3345,0.3646,-0.03009999999999996
RAD21,0.1444,0.1745,-0.030099999999999988
TRAPPC5,0.077,0.1071,-0.030100000000000002
IL1RAP,0.4634,0.4935,-0.030100000000000016
ALDH3A2,0.7902,0.8203,-0.030100000000000016
APMAP,0.56,0.5902,-0.030199999999999894
EIF3L,0.0132,0.0434,-0.0302
UGGT1,0.642,0.6722,-0.030200000000000005
COLEC12,0.7463,0.7765,-0.030200000000000005
SNRPD3,0.0933,0.1235,-0.030200000000000005
KIF1B,0.3038,0.334,-0.030200000000000005
ALKBH5,0.4667,0.4969,-0.030200000000000005
HDAC5,0.7237,0.754,-0.030299999999999994
CAP1,0.4567,0.487,-0.030299999999999994
TPRN,0.6618,0.6921,-0.030299999999999994
GPX8,0.8012,0.8316,-0.030399999999999983
BRAT1,0.2243,0.2547,-0.030399999999999983
CCDC69,-0.1269,-0.0965,-0.03040000000000001
FCF1,0.2224,0.2528,-0.030400000000000038
AP2A1,0.4478,0.4782,-0.030400000000000038
FOXRED2,0.5998,0.6303,-0.03049999999999997
KCTD14,0.791,0.8215,-0.03049999999999997
POLR2G,-0.0161,0.0144,-0.0305
NSA2,-0.0364,-0.0059,-0.030500000000000003
EIF4B,0.1045,0.135,-0.030500000000000013
EMCN,0.8422,0.8727,-0.030500000000000083
SIPA1L2,0.5751,0.6056,-0.030500000000000083
HIRIP3,0.6563,0.6869,-0.03059999999999996
CD99,0.6179,0.6485,-0.03059999999999996
LLPH,0.1138,0.1444,-0.030600000000000002
UMOD,0.0814,0.112,-0.030600000000000002
HDAC2,0.3439,0.3745,-0.030600000000000016
YTHDC2,0.7166,0.7473,-0.03069999999999995
PRTFDC1,0.7386,0.7693,-0.03069999999999995
SUPT20H,-0.0449,-0.0142,-0.0307
TMCO6,0.3448,0.3755,-0.030700000000000005
WWC1,0.6148,0.6456,-0.03079999999999994
AFG1L,0.4666,0.4975,-0.030899999999999983
CALCOCO1,0.0782,0.1091,-0.030899999999999997
API5,-0.0666,-0.0357,-0.030900000000000004
DROSHA,-0.1423,-0.1114,-0.03090000000000001
PKP4,0.6455,0.6764,-0.03090000000000004
MPZL1,0.3128,0.3438,-0.030999999999999972
ATG13,0.3351,0.3661,-0.030999999999999972
NRBP1,0.1473,0.1783,-0.031
STRA6,0.1688,0.1998,-0.031
H3-3A,0.1066,0.1376,-0.031
WLS,0.5968,0.6278,-0.031000000000000028
PRMT3,0.3213,0.3523,-0.031000000000000028
SEC24A,0.7411,0.7721,-0.031000000000000028
EXT1,0.2036,0.2347,-0.03109999999999999
CCDC130,0.0716,0.1027,-0.031100000000000003
IRAK4,0.5559,0.587,-0.031100000000000017
RAC2,0.662,0.6931,-0.031100000000000017
NDUFS6,-0.0827,-0.0515,-0.0312
ILRUN,0.4338,0.465,-0.031200000000000006
TPD52L2,0.4026,0.4338,-0.031200000000000006
NLE1,0.4941,0.5253,-0.031200000000000006
ACTR1B,0.5314,0.5626,-0.031200000000000006
ST6GAL1,0.7533,0.7846,-0.031299999999999994
HNRNPK,0.241,0.2723,-0.031299999999999994
ATG4A,0.1892,0.2205,-0.031299999999999994
RPAP2,0.1845,0.2158,-0.031299999999999994
MMAB,0.5414,0.5727,-0.031299999999999994
DAZAP2,-0.0004,0.0309,-0.0313
PHPT1,0.665,0.6964,-0.031399999999999983
POLI,0.5805,0.6119,-0.031399999999999983
SLC6A19,0.5024,0.5338,-0.031400000000000095
PTPN4,0.0455,0.077,-0.0315
RERE,0.2022,0.2337,-0.0315
CCN5,0.1931,0.2246,-0.0315
MED4,0.0168,0.0483,-0.0315
STRADA,0.0312,0.0627,-0.03150000000000001
PDZD3,0.4003,0.4318,-0.03150000000000003
GLRX2,0.4573,0.4888,-0.03150000000000003
SPI1,0.6114,0.643,-0.03159999999999996
NAV1,0.5614,0.593,-0.03159999999999996
GAS7,0.7569,0.7885,-0.03159999999999996
BUD13,0.1739,0.2055,-0.03159999999999999
CEP63,-0.0219,0.0097,-0.0316
KCMF1,0.416,0.4476,-0.03160000000000002
NDUFAF2,0.418,0.4496,-0.03160000000000002
TBCC,0.38,0.4116,-0.03160000000000002
WDSUB1,0.3961,0.4277,-0.03160000000000002
NSUN6,0.374,0.4056,-0.03160000000000002
IRF2BP1,0.5133,0.5449,-0.03160000000000007
RIPOR2,0.6887,0.7203,-0.03160000000000007
GPBP1,0.0483,0.08,-0.0317
IGLV1-51,0.3591,0.3908,-0.031700000000000006
WDR4,0.216,0.2477,-0.031700000000000006
ZNF830,0.3755,0.4072,-0.031700000000000006
RNF13,0.1357,0.1674,-0.031700000000000006
VCP,0.5165,0.5482,-0.03170000000000006
CRMP1,0.3745,0.4063,-0.031799999999999995
HDGFL2,0.1845,0.2163,-0.031799999999999995
PROC,-0.0845,-0.0527,-0.03180000000000001
SETD3,0.7805,0.8123,-0.03180000000000005
KMO,0.7233,0.7552,-0.03189999999999993
PPM1G,0.3176,0.3495,-0.031899999999999984
MUC20,0.5034,0.5353,-0.03190000000000004
WEE1,0.1555,0.1875,-0.032
GULP1,0.7963,0.8283,-0.03200000000000003
CYRIB,0.7556,0.7877,-0.032099999999999906
RCC2,0.3663,0.3984,-0.03209999999999996
ENY2,0.4278,0.4599,-0.03209999999999996
REEP5,0.5285,0.5606,-0.03210000000000002
SLC22A5,0.6395,0.6716,-0.03210000000000002
LILRB4,0.7609,0.793,-0.03210000000000002
SMC6,0.4607,0.4928,-0.03210000000000002
PRSS1,-0.0373,-0.0051,-0.0322
SLC5A9,0.3093,0.3415,-0.032200000000000006
TBC1D8B,0.3442,0.3764,-0.032200000000000006
CRYL1,0.7237,0.7559,-0.032200000000000006
PDIA6,0.6309,0.6631,-0.032200000000000006
RGCC,0.7768,0.809,-0.032200000000000006
ACOT9,0.2896,0.3219,-0.032299999999999995
IFT172,0.3604,0.3927,-0.032299999999999995
COL22A1,0.1912,0.2235,-0.032299999999999995
ADAMTS1,0.2018,0.2341,-0.032299999999999995
GTPBP6,0.3168,0.3491,-0.032299999999999995
SPOCK2,0.5929,0.6252,-0.032299999999999995
PNPLA2,0.3271,0.3594,-0.032299999999999995
ACTR5,0.2837,0.3161,-0.032399999999999984
LILRB3,0.6599,0.6923,-0.032399999999999984
MYH14,0.8733,0.9057,-0.032399999999999984
CR1,0.3488,0.3812,-0.032399999999999984
RPL35,0.049,0.0814,-0.0324
SVIL,0.7418,0.7743,-0.03249999999999997
AHCYL2,0.63,0.6625,-0.03249999999999997
SLC17A3,0.5842,0.6167,-0.03249999999999997
PAWR,0.6038,0.6363,-0.03249999999999997
ARID4B,0.4215,0.454,-0.03250000000000003
TTC25,0.5933,0.6259,-0.03259999999999996
GPATCH11,0.4263,0.4589,-0.03259999999999996
HMG20A,0.0328,0.0654,-0.0326
ABCD1,0.4795,0.5121,-0.03260000000000002
CKAP4,0.6244,0.657,-0.03260000000000007
FAM135A,0.5811,0.6137,-0.03260000000000007
DDC,0.6401,0.6728,-0.03269999999999995
ANAPC10,-0.0101,0.0226,-0.0327
ANKRD40,0.1351,0.1678,-0.03270000000000001
USP1,-0.0854,-0.0527,-0.03270000000000001
XPA,0.3215,0.3542,-0.03270000000000001
IGLV7-46,0.3165,0.3492,-0.03270000000000001
FYN,0.6103,0.643,-0.03270000000000006
APPBP2,0.2366,0.2694,-0.03279999999999997
CUL2,0.3835,0.4163,-0.032799999999999996
GPCPD1,0.315,0.3478,-0.032799999999999996
ATF1,0.3543,0.3871,-0.032799999999999996
DNASE1,0.2208,0.2536,-0.032799999999999996
EZH2,-0.0708,-0.038,-0.0328
LPCAT3,0.7159,0.7487,-0.03280000000000005
YWHAQ,0.4675,0.5004,-0.03289999999999993
MIER1,0.4083,0.4412,-0.032899999999999985
EPS8L1,0.5186,0.5515,-0.03290000000000004
FBLN7,0.7187,0.7516,-0.03290000000000004
FGFR2,0.756,0.7889,-0.03290000000000004
CAPN6,0.7205,0.7535,-0.03299999999999992
ZCCHC17,0.324,0.357,-0.032999999999999974
TNFSF10,0.7188,0.7518,-0.03300000000000003
LARS1,0.4713,0.5044,-0.03309999999999996
C20orf27,0.4511,0.4842,-0.03310000000000002
MOB3C,0.279,0.3122,-0.03319999999999995
LUC7L2,0.2357,0.2689,-0.03319999999999998
RSRC1,0.0967,0.1299,-0.03319999999999999
MZT2B,0.0386,0.0718,-0.0332
RBM5,0.5231,0.5563,-0.03320000000000001
IFI44L,0.6776,0.7108,-0.03320000000000001
CAPZB,0.4679,0.5011,-0.03320000000000001
SMARCC1,0.3696,0.4028,-0.03320000000000001
GDAP1,0.5667,0.6,-0.033299999999999996
YDJC,0.3107,0.344,-0.033299999999999996
HMGA1,0.4542,0.4875,-0.033299999999999996
DIO1,0.1076,0.1409,-0.033299999999999996
ANKRD11,-0.0187,0.0146,-0.0333
LAMTOR4,0.2108,0.2441,-0.033300000000000024
DNAL1,0.5642,0.5976,-0.033399999999999985
MAPK1,0.6333,0.6667,-0.033399999999999985
TOR1A,0.4566,0.49,-0.033399999999999985
RNF114,0.4612,0.4946,-0.033399999999999985
DHX9,0.1655,0.1989,-0.033399999999999985
ADPRH,0.6726,0.706,-0.033399999999999985
HEXIM1,0.4018,0.4352,-0.033399999999999985
IGHD,0.6486,0.682,-0.033400000000000096
TAOK3,0.7873,0.8208,-0.033499999999999974
DEPTOR,0.7174,0.7509,-0.033499999999999974
WSB1,0.3022,0.3357,-0.033499999999999974
HNF1B,0.3982,0.4317,-0.033499999999999974
AFMID,0.4513,0.4848,-0.03350000000000003
ZC3H7A,0.4196,0.4531,-0.03350000000000003
TGFBR1,0.3181,0.3516,-0.03350000000000003
TRAPPC11,0.3458,0.3793,-0.03350000000000003
UCKL1,0.2663,0.2998,-0.03350000000000003
TECPR2,0.5626,0.5962,-0.03359999999999996
PTGES3,0.4667,0.5003,-0.03359999999999996
NPEPL1,0.6421,0.6757,-0.03359999999999996
CYB5R3,0.5894,0.623,-0.03359999999999996
TOP3B,0.2206,0.2542,-0.03359999999999999
ISOC2,0.4355,0.4691,-0.03360000000000002
MGAT2,0.4743,0.5079,-0.03360000000000002
NUDT3,0.4692,0.5028,-0.03360000000000002
DHX37,0.3726,0.4062,-0.03360000000000002
DDX47,0.2474,0.281,-0.03360000000000002
MBNL1,0.2804,0.314,-0.03360000000000002
IGHA2,0.3997,0.4333,-0.03360000000000002
LOXL1,0.4687,0.5024,-0.03369999999999995
NR1H2,-0.1349,-0.1012,-0.033699999999999994
KIF14,-0.0134,0.0203,-0.0337
PMF1,-0.057,-0.0233,-0.0337
CLPP,0.2885,0.3222,-0.03370000000000001
MIOS,0.4754,0.5091,-0.03370000000000001
NSMCE4A,0.1194,0.1531,-0.03370000000000001
PTPN21,0.3196,0.3534,-0.0338
ABCG2,0.7024,0.7363,-0.03389999999999993
ZC2HC1A,0.6771,0.711,-0.03389999999999993
KPNA3,0.4257,0.4596,-0.033899999999999986
IGLV3-10,0.4158,0.4497,-0.033899999999999986
FBXO11,0.2034,0.2373,-0.03390000000000001
EPRS1,0.6382,0.6721,-0.03390000000000004
PLOD3,0.7257,0.7596,-0.03390000000000004
