gene,spearman_r,p_value,n_samples
CENPC,0.352,0.0032438891164329985,68
RGS19,0.352,0.0032444184675286007,68
ARFGEF2,0.352,0.003242528995708092,68
C12orf45,0.3519,0.004040571147579409,65
UBE2J2,0.3519,0.0032555857432095695,68
TRUB2,0.3518,0.011357598478701767,51
STK11,0.3518,0.007276232745140661,57
NFATC1,0.3518,0.00326625201696058,68
GUK1,0.3517,0.003270604658848942,68
ZNF331,0.3516,0.08478877150689677,25
ADCY3,0.3516,0.009838864838872825,53
CHSY3,0.3515,0.10007531248920334,23
HACE1,0.3515,0.003288350045542872,68
CNTRL,0.3514,0.0033017079612856293,68
CDYL,0.3514,0.0033046819626124115,68
TMEM199,0.3513,0.0033096248984755077,68
TM2D3,0.3512,0.006874787963115319,58
WDR37,0.3512,0.003320444467834892,68
PRPF18,0.351,0.005551803810710362,61
NUP188,0.351,0.003335406277191156,68
EIF2AK3,0.3507,0.00449841682697878,64
VILL,0.3505,0.08588692156430855,25
SLC25A25,0.3504,0.01171996519349175,51
NUCB1,0.3504,0.0034010629309162406,68
LMNB1,0.35,0.0034379572851939463,68
ROBO2,0.35,0.18386882202619312,16
KIF20B,0.3497,0.014820555388597547,48
SEC23IP,0.3495,0.0034814343514124376,68
AGMAT,0.3494,0.007719782579069378,57
NT5C1A,0.3494,0.011965535674259191,51
SPATA5L1,0.3493,0.003501384401575515,68
IGLV3-25,0.3491,0.004698685496890393,64
RHOT2,0.3491,0.003525068150505328,68
AP4M1,0.349,0.0035333005744934295,68
NDST1,0.349,0.004378660633216668,65
GCA,0.349,0.0035360601456140782,68
JOSD2,0.3489,0.01045178697637732,53
EMC1,0.3489,0.0035456643947550195,68
RFT1,0.3489,0.0035462239621933947,68
PIP,0.3489,0.003547448026507594,68
PCBD2,0.3488,0.0035520626678637794,68
NIP7,0.3488,0.003559826862259011,68
WDR45B,0.3487,0.0035653895567688866,68
EPHB6,0.3486,0.03721265748327312,36
SLC25A51,0.3486,0.14360916201971208,19
TYW5,0.3485,0.005918529927749652,61
WASHC2C,0.3484,0.003601090059475569,68
ASNSD1,0.3483,0.12181827213961789,21
CXorf56,0.3481,0.003629610197679085,68
RFX3,0.3481,0.06423279566275059,29
ARSL,0.348,0.17101314886910313,17
ZNF71,0.3478,0.030043019011195483,39
TMED9,0.3478,0.0036597177413173936,68
MARCHF6,0.3477,0.011539312632801797,52
UFSP2,0.3477,0.0036709892112874115,68
ATP6V1H,0.3476,0.0036828116588311765,68
PSMA3,0.3476,0.003677593526173952,68
HMGXB4,0.3475,0.003687343875957474,68
PPP1R10,0.3475,0.0036906580047943033,68
EOMES,0.3473,0.11331636602987334,22
TIAL1,0.3471,0.012569819990219833,51
SERINC1,0.347,0.0037444808405839897,68
HYI,0.3469,0.003753408343717485,68
PIGT,0.3468,0.003764665801563265,68
APOE,0.3468,0.003760666673879747,68
NRIP1,0.3467,0.20546360308006345,15
RDH13,0.3467,0.003772923824161197,68
RBM8A,0.3465,0.008278453013316596,57
EPRS1,0.3464,0.003805182264838235,68
UTP18,0.3464,0.003804987798227309,68
NUDT5,0.3464,0.003802569955816726,68
ITFG2,0.3463,0.003818725581351062,68
SYAP1,0.3463,0.003816577149905987,68
SZT2,0.3463,0.0038128026027339367,68
AP3D1,0.3463,0.0038135180980442677,68
