gene,spearman_r,p_value,n_samples
GALNT7,0.6922,0.0005070683142805511,21
ANXA2,0.6922,0.0005070683142805511,21
TIMELESS,0.6922,0.0005070683142805511,21
CYP7B1,0.6922,0.0005070683142805511,21
PM20D2,0.692,0.0005097557213610429,21
PRDX6,0.692,0.0005097557213610429,21
C1orf87,0.6918,0.0005124548374764585,21
GORAB,0.6918,0.0005124548374764585,21
XPA,0.6918,0.0005127939942234403,21
MTUS1,0.6911,0.0005216577434034912,21
FKBP3,0.6909,0.0005247505084925803,21
FCN1,0.6909,0.0005247505084925803,21
ANKZF1,0.6909,0.0005247505084925803,21
WDR62,0.6909,0.0005247505084925803,21
CEL,0.6909,0.01856503338159501,11
PTGS1,0.6909,0.0005247505084925803,21
ANGPT2,0.6909,0.0005247505084925803,21
TSC22D3,0.6909,0.0005247505084925803,21
FZD10,0.6909,0.01856503338159501,11
ITGA2,0.6907,0.0005275294022137317,21
PRICKLE2,0.6905,0.0005306519520470551,21
BAZ1A,0.6905,0.0005306519520470551,21
RPAP3,0.6905,0.0005306519520470551,21
CAP2,0.6905,0.0005306519520470551,21
FAM111A,0.6905,0.0005306519520470551,21
CASP6,0.6903,0.0005331235806932481,21
NSRP1,0.6901,0.0005366128138732017,21
EPAS1,0.69,0.013012243184083052,12
SLC30A4,0.69,0.013012243184083052,12
BTG2,0.69,0.013012243184083052,12
TRMT61B,0.6899,0.0005394507568229457,21
IFT52,0.6898,0.0005397781864729477,21
GGCX,0.6898,0.0005397781864729477,21
CAVIN2,0.6898,0.0005397781864729477,21
SLC39A7,0.6898,0.0005397781864729477,21
EFCAB14,0.6896,0.0005426336222712401,21
GRAMD1A,0.6896,0.0005429563727057949,21
NIT1,0.6896,0.0005429563727057949,21
DLG5,0.6896,0.0005429563727057949,21
CENPO,0.6895,0.001091383334707876,19
ZNF687,0.6894,0.0005458293711081159,21
INSR,0.6894,0.0005458293711081159,21
SMIM12,0.6894,0.0005458293711081159,21
MXRA5,0.6894,0.0005458293711081159,21
ZBTB2,0.6894,0.0005458293711081159,21
CPNE3,0.6894,0.0005458293711081159,21
BPHL,0.6894,0.0005458293711081159,21
UNG,0.6892,0.0005490380271259584,21
DCTD,0.6892,0.0005490380271259584,21
LONP1,0.6892,0.0005490380271259584,21
ATXN7L3B,0.6892,0.0005487149096148744,21
AVL9,0.689,0.0005519412867921443,21
BRD1,0.6888,0.000555180665207246,21
MIB1,0.6888,0.0005541802459706586,21
BTN3A2,0.6887,0.0007852045694487574,20
PAM,0.6885,0.0005584330686529379,21
RHBDF2,0.6883,0.000561698520875261,21
TRMT10A,0.6883,0.000561698520875261,21
ZNF384,0.6883,0.000561698520875261,21
RPS4Y1,0.6883,0.000561698520875261,21
ARHGAP5,0.6883,0.000561698520875261,21
MTFR1,0.6883,0.000561698520875261,21
C11orf54,0.6883,0.0005613848269151758,21
ARL11,0.6883,0.000561698520875261,21
TMEM223,0.6883,0.0005613848269151758,21
CPNE2,0.6881,0.0005646683017297681,21
INPP5F,0.6881,0.0005646683017297681,21
