gene,spearman_r,p_value,n_samples
TWISTNB,0.0085,0.9535485585500127,50
PIP,0.0078,0.9808111727156225,12
ZC3H6,0.0076,0.9575207441666282,51
GZF1,0.0071,0.9798442277615982,15
TSPAN4,0.007,0.9600701674519536,54
NACA,0.0066,0.9821527354577906,14
KAT6B,0.0064,0.9692651282803749,39
PSMD14,0.0064,0.9613445353802659,60
PACRG,0.0062,0.9729972439414447,32
TSPYL2,0.0061,0.9867429111949892,10
ADIPOR1,0.0058,0.9668281710635731,54
COPS4,0.005,0.9697438484630997,60
GIT2,0.0048,0.9709159188916109,60
CAV2,0.0048,0.9730264765936032,53
MAPK10,0.0048,0.9712564009718181,60
CD55,0.0046,0.9720965182897137,60
MARF1,0.0044,0.9731017097026654,60
CMIP,0.0044,0.9731046987934281,60
CHGB,0.0044,0.9870529639838932,16
GALNT11,0.0036,0.9783121543645085,60
LDB3,0.0035,0.9798536938741665,56
DYNC1I2,0.0034,0.9793221025293375,60
RINL,0.0033,0.9860353136256206,30
ADO,0.0032,0.9806662039253583,60
PABPC3,0.0031,0.9821685473667134,53
ORMDL2,0.003,0.9826478644888951,56
NEK8,0.0029,0.9853696360942675,42
CCDC115,0.0028,0.9828521295981786,60
ERC1,0.0028,0.9830211646833948,60
OSTC,0.0028,0.9828521295981786,60
DCAF5,0.0027,0.9844530759259015,53
RGS19,0.0024,0.9855404727493868,60
PIK3C3,0.0024,0.9855388650114468,60
IGFN1,0.0021,0.9908814150573889,33
SPCS1,0.002,0.9877262029369251,60
IL10RB,0.002,0.9905522249648514,37
ARL5B,0.0015,0.9936453226391223,32
RBX1,0.0014,0.9917617079484756,60
ASNSD1,0.0013,0.992868917148547,50
MED24,0.0006,0.9963012266861933,60
GLMP,0.0004,0.9978143866308714,60
NOL8,0.0004,0.9975179310561808,57
ABHD14A,0.0,1.0,12
SOX13,-0.0002,0.9987426134395708,51
KAT2A,-0.0004,0.9981885417297623,44
CYTH2,-0.0005,0.9968054688669751,60
SNX18,-0.0006,0.9964693516517859,60
C1GALT1C1,-0.0006,0.9967993617195278,53
NOP53,-0.0006,0.9964692535311465,60
DESI2,-0.0009,0.99445163293397,60
C17orf58,-0.001,0.9964297417631358,23
ORM1,-0.0011,0.9935380211013398,60
CPN1,-0.0013,0.9919334950686289,60
PITHD1,-0.0014,0.9917618224200896,60
RBMX2,-0.0017,0.9904440796890911,51
ACTBL2,-0.0021,0.9872230842837539,60
UTP6,-0.0021,0.9872218414879659,60
ULK4,-0.0024,0.9907394952548424,26
EGFLAM,-0.0025,0.9863974323016088,49
ANGEL1,-0.0026,0.9910818021181217,21
NDUFB2,-0.0027,0.9843573711770972,55
BPI,-0.0028,0.9828251168034791,60
TMEM185B,-0.0028,0.986336073360752,39
PEX2,-0.0032,0.9856282547241624,34
GFM2,-0.0032,0.9856293529065239,34
ZNF407,-0.0034,0.9847050802718218,35
HIVEP2,-0.0038,0.9786288315090655,51
A1BG,-0.004,0.9757428823939269,60
RWDD1,-0.0041,0.9754579618268309,60
CREBBP,-0.0043,0.973777206714616,60
NIPSNAP3A,-0.0044,0.9731050723597117,60
SERPINA4,-0.0046,0.9720143984865001,60
C3AR1,-0.0046,0.9781514852966802,38
PPP1R11,-0.0046,0.9720969058483426,60
FBP2,-0.0046,0.972402712969157,60
ETFDH,-0.0047,0.9738520698331687,51
ING2,-0.0051,0.9739295445219922,43
SMC5,-0.0053,0.9682322423146318,60
UFSP1,-0.0053,0.9829317746665555,19
PJA2,-0.0054,0.9673913696641647,60
COMMD6,-0.0054,0.9710814109651649,48
HAUS2,-0.0056,0.9663843616513698,60
SLC39A1,-0.0057,0.9729526628221381,38
TCHP,-0.0058,0.9775202047741482,26
C8A,-0.0061,0.9631948540849288,60
ASGR2,-0.0061,0.9867429111949892,10
IRAK1,-0.0062,0.9670748270629194,47
DCTN6,-0.0063,0.9618457111648643,60
PPP1R3D,-0.0064,0.9630905643497253,55
IGHV3-35,-0.0065,0.9623899459906009,55
TRIM56,-0.0075,0.9547987614960559,60
H1-5,-0.0077,0.9533802746217596,60
C8B,-0.0082,0.9503034570564175,60
MED25,-0.0086,0.9477468629324011,60
ERGIC3,-0.0088,0.9470779545711693,60
AP1S1,-0.0089,0.9459036466150404,60
GP5,-0.0092,0.9786414788578403,11
CLDND1,-0.0093,0.944058537746342,60
LDHAL6A,-0.0094,0.9660078749413665,23
PON1,-0.0097,0.9415445746879159,60
PROS1,-0.0097,0.9412075841381077,60
ZDHHC6,-0.0099,0.9595361819593036,29
AP2M1,-0.01,0.9395225046791218,60
CSDE1,-0.0104,0.9373472414740535,60
MDM1,-0.0106,0.9482316254475389,40
MYL2,-0.0109,0.9343038064337905,60
MBL2,-0.011,0.9396995676953765,50
C19orf25,-0.0116,0.9370380052675941,49
C12orf4,-0.0116,0.9299789528735077,60
ARV1,-0.0116,0.9480243215573879,34
ITLN1,-0.0118,0.9654063302283895,16
RIOK2,-0.0118,0.9316678928618781,55
PASK,-0.0119,0.9369670648919746,47
AP5M1,-0.0124,0.924951313984631,60
